X, Y,startTime
2138.459839,1144.061262,6619.6271
2115.70513,1149.646045,6651.6572
2120.909118,1153.709209,6679.9761
2137.925736,1183.32548,6709.9613
2131.847828,1164.951519,6740.6077
2126.382316,1147.584683,6771.451
2067.56229,1141.828095,6800.5708
1932.631397,1127.559636,6831.447
1881.814061,1124.277647,6861.9034
1875.518184,1104.929563,6892.159
1876.683997,1103.008768,6921.6987
1861.192222,1100.035312,6951.3758
1869.750422,1126.447066,6981.2779
1864.890269,1131.767552,7014.6477
1868.204574,1103.535246,7042.0736
1818.400753,1091.700132,7072.6775
1772.175076,1091.488058,7105.0554
564.6998633,763.1145059,7133.6681
419.3722111,721.4119636,7163.4358
410.118966,721.3586648,7193.6755
414.7532533,717.9767805,7223.9803
424.177574,715.3817131,7255.0456
418.0872311,715.1486957,7284.5238
420.6774411,710.1455145,7314.0926
409.7626646,710.3031801,7344.1022
417.8674189,719.4567102,7374.6545
415.4398189,715.6767572,7404.5148
408.2944958,712.5427171,7434.7342
408.2024738,716.8026296,7465.3642
409.6699932,724.2520632,7495.5599
413.4015262,722.9960822,7526.242
420.5850639,720.9861884,7557.4323
403.8287013,712.918568,7586.4072
391.7191049,722.3508281,7616.5984
409.1904959,715.2590708,7646.1513
414.7823261,719.6923591,7675.5498
880.3296338,809.786035,7706.6385
1143.006146,867.0838877,7737.4232
1151.745395,874.9437506,7768.2321
1160.791594,880.2449799,7798.7735
1165.087123,881.8663299,7828.5318
1176.554352,890.9002343,7859.6388
1172.274731,907.1764053,7887.8469
1171.265778,896.5428694,7920.1938
696.6124397,850.8118522,7948.1885
638.0860558,808.9624676,7979.9217
637.7737746,823.2101443,8014.8238
635.0547634,815.9455024,8039.84
625.2577344,801.8378482,8074.3575
609.85851,795.9711187,8100.6771
612.8103,821.6369938,8129.8283
612.9544363,822.328247,8160.4215
611.2281989,808.4411319,8190.0872
632.0004962,887.7629157,8220.7295
628.1769407,913.9610017,8250.2273
556.8905243,943.0402549,8280.824
500.7160524,854.5765988,8309.6699
1527.692856,649.3594241,9064.629
1931.559663,833.464386,9095.169
1910.917525,842.5466009,9127.6852
1936.456724,873.7172306,9156.9981
1946.876858,911.113958,9187.5991
1954.377628,932.63908,9218.1187
1960.054677,997.2529271,9247.7941
1963.249317,987.8686582,9278.2326
1960.538938,985.8544039,9307.9244
1958.352182,981.8123737,9338.8364
1958.843607,982.9900994,9369.5354
1847.812412,1103.708684,9399.9894
1846.938521,1101.218174,9430.4844
1856.426277,1108.668629,9460.2734
1838.226739,1096.869655,9489.4407
1831.507733,1102.055123,9519.8435
1837.518462,1106.979019,9550.3968
1841.982881,1115.648249,9580.1526
1857.765579,1140.692893,9611.0855
1857.47925,1110.862182,9639.7545
1844.026334,1045.198087,9675.9833
1847.523531,1080.871032,9701.0511
1856.771557,1091.02611,9733.6827
1913.5777,1096.173318,9761.1821
2015.721675,1046.004887,9793.289
2086.140725,1003.281693,9821.3928
2086.964405,1007.749592,9852.3317
2091.449817,1063.657563,9882.167
2091.652231,1085.688926,9912.6167
2091.730107,1077.532429,9942.8363
2111.767646,1051.300026,9973.3517
2100.134017,1031.847901,10006.0158
2138.974441,1064.910613,10032.9637
2345.302148,1228.675867,10063.8786
2356.054622,1237.073552,10093.8003
2415.24546,1271.578269,10124.3607
2409.230513,1265.915096,10153.847
2396.774697,1272.245063,10183.4535
2399.285075,1287.841353,10214.5929
2405.680557,1296.695178,10245.5974
2420.072331,1300.717678,10274.7705
2419.93523,1286.475081,10305.8552
2416.558353,1247.503198,10336.266
2408.089416,1227.728571,10365.7704
2407.55689,1238.681812,10395.8592
2398.336385,1247.704124,10425.7447
2399.789949,1278.183127,10456.8434
2396.04075,1293.225173,10486.2218
2398.053909,1290.247415,10516.4105
2392.020433,1291.104105,10546.3545
2395.558542,1298.893021,10576.7032
2395.869585,1309.74899,10607.9313
2399.771828,1285.222366,10639.9027
2388.053469,1245.488545,10668.5603
2381.01258,1252.787887,10698.6932
2381.701025,1256.441779,10728.4653
2380.703529,1260.316107,10757.9543
2027.54041,1130.53107,10788.278
1967.272718,1093.612785,10818.4037
1967.426949,1088.094169,10848.9851
1970.974208,1090.204829,10879.3409
1959.621977,1102.641988,10910.5472
1952.337198,1099.960427,10940.7494
639.9985852,763.2860021,10970.5383
619.442153,757.544282,11003.4639
621.6875574,756.8822114,11030.0307
631.1832311,767.9840234,11060.7408
626.6028773,753.7687464,11091.0904
619.4440411,714.6540371,11119.8853
622.0331234,782.3840571,11149.8912
636.9170343,748.5685581,11181.3075
608.1920585,751.2722927,11210.9953
593.7605147,738.2213984,11241.3938
503.5552815,724.4647383,11270.9156
512.6904207,727.7452448,11303.1798
510.3446254,734.8061345,11332.5759
520.6388978,743.1389888,11362.031
517.3109767,685.6583628,11392.5693
479.3824251,655.9710284,11422.6577
470.8981718,643.9730734,11452.7651
500.1096024,654.4949317,11483.3927
497.6318818,654.8389336,11513.6644
367.2918543,559.440673,11543.3843
266.1184237,672.6085654,11573.9382
290.3164009,614.2334588,11604.885
291.5184245,625.6547829,11633.9461
304.1287112,650.1072613,11664.2258
309.8000203,650.9962457,11694.2388
316.1584461,590.8813214,11724.272
326.1120386,573.3998484,11754.1231
324.3689922,583.8890814,11784.5209
332.7959525,560.0306391,11813.6213
330.283076,524.0914943,11845.0772
2172.92049,1062.626441,12177.0027
2196.489319,1200.484812,12206.2966
2243.142083,1115.63797,12417.6246
2249.932667,1156.305465,12447.4781
2141.295444,949.7910924,12811.2084
2079.594393,980.5500228,12842.8269
2085.845659,1031.272851,12871.8838
2062.552513,1081.941067,12902.0473
2064.992468,1086.33855,12932.1017
2073.334338,1073.637109,12963.9234
2088.396902,1050.273555,12994.2891
2095.039656,1076.784956,13025.4439
2101.503894,1087.263578,13054.1372
2107.49011,1126.095237,13084.7132
2119.973411,1148.407721,13115.3808
2131.781637,1160.058057,13145.2432
2129.356001,1169.921224,13176.0707
2120.781764,1169.6214,13205.701
2116.384078,1179.867941,13235.449
2116.271977,1180.178193,13266.2493
2167.958951,1337.195857,13296.8379
2143.175665,1372.466982,13324.8055
2136.495466,1376.993477,13356.2059
2112.091026,1378.42576,13385.2082
2036.310001,1442.629242,13415.7879
2024.68565,1418.915762,13446.6305
2016.219242,1419.379922,13477.0757
2039.613543,1367.860769,13509.1648
2046.507315,1358.185321,13537.5171
2044.85362,1353.954037,13567.4285
2044.848053,1357.186412,13598.0233
2037.198368,1344.592263,13628.3823
2028.74614,1332.438504,13659.459
2038.465297,1378.943697,13689.289
2027.629753,1354.529961,13718.266
2022.042014,1321.773451,13748.8127
2030.582497,1342.625411,13780.2846
2055.146655,1383.831913,13809.8993
2090.385114,1406.523774,13839.0828
2071.776012,1417.022103,13868.252
2041.384508,1423.780083,13898.1201
1952.775568,1407.518495,13928.4084
1956.030326,1412.692186,13959.639
2037.020356,1499.59423,13989.5624
2091.15824,1585.377725,14023.1487
2080.47186,1583.595976,14050.06
2038.432084,1525.599771,14080.388
2042.297021,1487.444836,14109.5697
2043.884355,1509.954519,14140.4117
1996.406328,1471.85861,14169.9402
1813.05786,1272.034781,14200.4929
2047.69687,1183.275598,17130.3557
1651.279667,1145.611201,17162.2224
1629.614167,1071.020954,17191.3202
1806.28797,1198.156654,17221.4377
1952.365489,1179.167948,17251.8936
1986.612277,1204.261612,17283.1232
2058.789408,1316.640607,17313.5504
2029.650805,1306.019799,17343.6074
2040.843355,1242.079895,17373.7755
2112.874945,1267.385559,17404.6745
2147.554651,1161.511907,17433.6574
2152.016627,1080.477102,17462.8149
2164.29721,987.9905571,17493.3445
2169.093969,1266.705236,18065.7704
2113.088205,1490.945823,18097.3905
1950.586373,1187.938713,18127.5097
2001.762654,990.4547317,18217.559
1878.067278,961.1154854,18247.642
2088.422622,1102.552753,18277.941
2112.195992,1145.767875,18308.1369
3536.90891,2465.359353,18610.7059
1916.251672,726.6559031,19305.339
2075.183209,562.3412535,19335.9731
2139.200824,787.5581703,19366.3427
2020.638151,2.109341971,20663.9551
1966.869583,-239.7095915,20695.2462
1973.622574,-128.1541502,20725.6005
1994.022581,-90.45348266,20756.9527
2024.637243,-27.74399735,20785.7427
2035.217729,0.675587395,20816.6239
2021.215915,4.228028533,20846.1893
2018.612832,7.395011986,20876.1477
2029.379951,6.130748087,20906.4955
2044.483815,-0.043682327,20936.557
2036.60014,31.14885389,20967.5513
2018.237929,1165.882373,21122.2529
2014.64602,649.0565103,21148.9889
1995.460899,692.3480368,21178.2595
1987.083001,707.7991619,21208.0914
1980.977953,664.287738,21239.2468
1991.004,670.4616417,21269.3235
1967.521733,646.9745684,21298.991
1971.762107,644.362788,21334.1313
1997.554985,615.2300778,21361.3752
1991.217922,607.5721379,21390.5962
1981.705536,588.032504,21420.4222
1961.924512,598.5979976,21449.8456
1962.735681,591.3304882,21480.7219
1979.922083,584.5930629,21510.8924
1982.526027,586.1454339,21541.1368
1930.105405,682.6673834,21570.6044
2002.864483,673.5211128,21602.6692
2153.442822,733.7241172,21634.0815
2182.781966,747.108429,21664.9966
2172.909327,800.5304496,21696.4311
2178.119057,805.9087731,21724.0605
2145.695371,827.6272445,21752.6111
2150.910048,856.8649584,21783.2464
2150.964029,842.2729991,21813.9988
2156.101841,833.4115885,21844.183
2142.080654,862.6500121,21874.9305
2137.109895,874.2054952,21903.4207
2124.08023,888.5817272,21933.9386
2128.467039,917.2891524,21965.949
2135.32375,911.9109027,21996.1005
2147.786256,932.5929482,22026.8373
2131.813031,933.8060236,22054.2412
2109.515678,944.4685328,22085.8876
2108.253328,948.0664597,22115.0404
2145.681287,990.0766138,22144.5759
2151.572009,1068.410933,22175.7293
2164.210468,1039.936547,22207.5945
2158.208771,1071.339378,22237.0383
2155.120395,1034.81625,22267.5395
2158.594792,1042.21829,22298.9972
2186.201694,1044.926078,22327.705
2187.116086,1047.272305,22358.2568
2195.675869,1065.660667,22388.9208
2197.810748,1066.568644,22418.2854
2184.580983,1066.890398,22449.1059
2176.439723,1053.429593,22480.1263
2186.772428,1041.449351,22510.393
2187.44098,1043.709731,22539.1739
2197.735794,1053.230334,22570.9773
2191.061136,1045.32299,22600.4981
2195.577603,1053.786628,22630.169
2170.867749,1047.350633,22661.2259
2175.733254,1042.661952,22691.0453
2172.410599,1052.510782,22720.0322
2179.653439,1055.334396,22750.8203
2182.362744,1061.831734,22780.5436
2173.7406,1064.563482,22811.8081
2172.859622,1054.562331,22841.5777
2144.983849,1048.202048,22871.9882
2050.84204,1032.289182,22903.9704
1997.422694,1022.657943,22932.788
1993.313443,1027.509924,22962.453
1988.237726,1054.279836,22993.2916
1981.080384,1044.217763,23023.6074
1986.291818,1043.463748,23053.6924
1973.523913,1040.42452,23082.2818
1979.784863,1034.746495,23113.2764
1975.514328,1040.959077,23142.3093
1969.033205,1025.974272,23173.4473
1957.405233,1012.910268,23203.7402
1958.188534,1021.464275,23234.5821
1969.557415,1039.493001,23264.9864
1979.487754,1058.858,23295.2363
1973.592181,1053.369758,23325.7929
1990.789959,1050.317727,23354.983
1985.448766,1043.460385,23384.1958
1996.721207,988.1133387,23415.3136
1986.403878,1016.045195,23444.1604
1975.646341,1039.097721,23474.6556
1527.732579,766.076142,23684.5867
2205.319738,443.1615346,23716.0125
2150.519899,490.4186267,23745.7389
2143.388611,941.0593995,23957.829
2174.799384,860.6318797,23990.1528
2219.845144,849.0478521,24023.4864
2235.565476,840.1165385,24048.0431
2213.004367,794.0315435,24079.8976
2191.636053,783.1005805,24110.86
2182.760848,782.4964108,24139.532
2174.915776,787.3304537,24169.9915
2145.946693,802.7982542,24201.1019
2162.531825,829.4607605,24230.3948
2216.010548,982.8903651,24263.9075
2247.572973,1027.138868,24291.0167
2244.256729,1034.094392,24321.3785
2255.163934,1051.010552,24351.4707
2260.65409,1051.416678,24381.4127
2256.445921,1042.977628,24413.6302
2252.213186,1043.338625,24442.9719
2245.860273,1042.126534,24473.3575
2257.958377,1050.965076,24502.6452
2269.868141,1054.447316,24533.4793
2274.139454,1037.692366,24565.7408
2263.338551,1029.820314,24594.0113
2256.850691,1027.531743,24624.401
2261.192424,1009.227025,24654.7313
2249.988144,1009.695734,24684.8279
2191.485171,1020.76429,24714.1838
2133.325298,1047.086301,24745.3549
2102.560034,1064.166498,24774.5678
2100.524764,1081.517577,24805.8205
2091.815523,1081.898154,24837.5729
2086.127811,1079.216278,24866.4388
2089.610741,1072.804539,24896.5281
2083.005918,1067.892458,24926.7293
2079.482154,1066.474651,24956.4104
2077.684978,1076.416125,24985.6698
2083.55135,1090.004899,25019.947
2088.018449,1065.788278,25046.2691
2088.098333,1066.93752,25078.6467
2092.337809,1071.828778,25106.8562
2097.495363,1081.499548,25137.9068
2126.808533,1083.720429,25166.8796
2207.26925,1088.77041,25197.1808
2248.524355,1092.173574,25227.0884
2253.311942,1107.463372,25257.3209
2263.815286,1165.83859,25287.0747
2261.429082,1169.489786,25317.4903
2263.495655,1175.374893,25346.3954
2292.608786,1171.736584,25376.7447
2289.750508,1173.593968,25407.7571
2275.262207,1169.482589,25437.8011
2257.536649,1169.227163,25468.1143
2247.187396,1180.47368,25498.6244
2243.004686,1185.04186,25528.2349
2260.831639,1192.590231,25558.6829
2239.839517,1203.978308,25588.5313
2088.409376,1166.517606,25618.838
2069.036237,1172.330782,25649.2091
2008.414244,1116.923456,25679.5004
2037.632618,1074.545635,25711.5819
2045.232585,1118.561117,25740.0196
2052.592569,1096.640463,25769.6627
2033.928389,1092.082016,25799.299
2059.145819,1091.216207,25830.2139
2056.596204,1101.086983,25860.5779
2052.888062,1126.64407,25890.5127
2056.269972,1117.750608,25920.8745
2057.307533,1123.216366,25951.5982
2069.137081,1162.354726,25981.7664
2077.311232,1184.040674,26015.4678
2074.965522,1164.946046,26043.746
2062.099162,1105.147555,26073.5631
2059.744485,1110.398566,26103.3673
2057.165935,1107.098162,26133.6883
2059.872516,1090.117808,26163.6552
2048.059962,1085.912663,26194.4506
1890.563947,1046.674423,26373.779
1903.88126,981.48969,26406.3532
1916.545057,866.5717824,26436.3226
1908.409915,885.6046009,26465.6954
1926.69368,832.9233591,26495.854
1923.410254,815.6140493,26526.5744
1930.101991,833.192329,26554.9805
1905.854135,850.3510636,26587.3711
1923.14977,837.86203,26618.3916
1913.77811,834.6385432,26648.0933
1927.338741,877.2801836,26677.0203
1891.71338,867.7309658,26706.8683
1893.964961,886.1392676,26737.2144
2068.613884,986.0216178,27130.0633
2060.751935,971.0066628,27160.0128
2087.199253,967.860827,27190.2583
2105.057796,957.6293072,27221.1728
2134.675023,971.6208718,27252.349
2233.771988,1044.778878,27281.5255
2240.787076,1037.739796,27314.0574
2239.317504,1042.255799,27343.1069
2232.901994,1044.090915,27372.1662
2240.339807,1039.740814,27402.8114
2241.17194,1043.228211,27432.8363
2240.537916,1054.844871,27462.9829
2236.070378,1069.465622,27494.0205
2229.206377,1063.296111,27523.4586
2233.718557,1056.132898,27553.9711
2229.729143,1061.67842,27583.8715
2219.947351,1076.759191,27615.1745
2173.281757,1099.603839,27644.6902
2119.282917,1103.768855,27675.7079
2071.312244,1130.6305,27704.8014
2058.290932,1128.701616,27734.6826
2059.162171,1131.662572,27765.3861
2063.727461,1128.513535,27795.1293
2068.947876,1133.862464,27826.6712
2072.534679,1131.508862,27859.2412
2076.315539,1122.555199,27885.6216
2072.240505,1121.221217,27915.8224
2047.918638,1116.305591,27945.9704
2053.16807,1109.384479,27977.1229
2054.962816,1106.526654,28008.6178
2044.044047,1117.320306,28037.0527
2045.34055,1114.894021,28066.9501
2045.450083,1111.195364,28098.6143
2039.261853,1099.611004,28128.4559
2035.875559,1093.555237,28157.6645
2040.904278,1089.768275,28188.4011
2046.646653,1095.478302,28217.9505
2044.181494,1084.084874,28248.4255
2064.800399,1068.899361,28279.5652
2137.24265,1037.459817,28309.1964
2188.576648,1010.317532,28339.545
2197.226027,1004.385519,28369.8422
2192.849111,1002.675764,28399.6938
2205.137278,1005.401349,28429.799
2201.193507,1006.391105,28459.8718
2194.597694,1012.896129,28490.1783
2194.335085,1039.799414,28520.5546
2196.430269,1044.408613,28550.8208
2201.086901,1033.087421,28581.1529
2191.081187,1028.373842,28611.1946
2130.436479,1011.897425,28641.7837
2047.621998,1017.14542,28673.1238
1979.580891,1018.637265,28701.8751
1991.629151,1042.245236,28731.5
1989.149926,1038.902428,28761.8482
2004.439985,1069.013208,28792.5724
2000.769714,1055.972897,28823.6471
1992.406502,1058.756098,28852.4172
1985.821749,1059.718501,28882.8052
1997.745672,1054.873601,28912.7784
1996.871025,1055.655464,28943.2433
2208.4613,1031.596523,28973.3012
2235.685015,1048.308203,29005.6595
2234.012211,1064.104772,29034.3557
2213.922432,1040.127019,29066.1245
2215.840261,1052.720821,29094.4382
2211.700416,1061.364954,29125.6969
2210.666992,1053.060016,29155.6256
2208.977237,1059.679526,29184.2809
2206.108719,1055.575573,29215.2626
2207.976632,1045.052885,29246.5517
2201.755853,1054.76436,29275.4229
2142.456129,1037.739259,29306.8522
1896.868597,1120.126849,29335.6651
1901.279948,1093.754595,29366.1974
1915.427163,1072.167903,29395.6607
1938.823244,1044.303736,29426.2459
1935.337571,1041.214311,29457.4943
1938.039878,1052.938711,29486.8681
1937.156724,1046.91369,29518.1636
1943.450195,1046.135431,29548.4957
1949.058666,1047.207482,29578.3206
1944.49658,1050.302405,29607.5245
1944.753537,1052.507436,29637.7951
1948.376613,1057.077085,29668.1022
1933.857704,1034.31205,29698.8209
1929.170345,1030.443657,29728.2603
1933.213696,1033.341195,29758.4432
1932.787604,1039.283038,29789.4413
1935.063172,1039.947782,29818.9289
1941.439782,1045.551316,29849.329
1935.845708,1045.940567,29879.888
1926.569271,1037.158141,29911.0825
1929.78416,1031.719694,29939.7012
1928.8732,1033.603265,29970.0058
1931.437026,1041.283568,30001.5497
1931.31295,1060.111725,30030.5211
1938.927614,1061.721182,30061.0073
1959.92728,1075.476961,30091.2988
2016.320619,1091.696505,30121.6052
2050.187167,1091.149752,30151.7099
2145.787988,1093.935139,30183.7333
2147.702485,1098.678291,30212.9782
2147.697482,1089.190796,30241.8293
2148.022231,1090.79222,30271.7362
2147.110573,1094.12195,30302.3712
2141.607516,1088.270661,30333.1019
2145.211075,1090.255694,30363.0543
2146.562885,1094.752351,30393.2779
2152.912992,1101.525548,30423.3036
2102.238042,1243.312589,30455.9525
2091.831929,1269.432806,30486.6335
2084.858777,1256.967987,30513.754
2084.64665,1257.930614,30544.6652
2101.191776,1279.358066,30574.6433
2105.407155,1281.250917,30605.0946
2109.881875,1272.992845,30635.0384
2109.581059,1273.874062,30665.5714
2108.300041,1285.030514,30695.7858
2114.382872,1282.806781,30725.575
2116.084923,1292.57705,30755.7809
2111.086357,1294.020446,30785.8646
2111.618722,1307.437447,30815.8869
2108.74996,1366.852302,30846.2346
2110.390172,1372.325412,30876.029
2114.186406,1366.689082,30906.9842
2109.994725,1367.929456,30937.022
2101.740573,1360.166987,30966.6856
2099.256109,1359.425308,30999.7578
2103.354242,1366.853268,31027.4226
2105.879674,1385.754986,31058.8978
2103.397812,1382.986943,31087.812
2093.377684,1390.261237,31118.7986
2103.056118,1385.797652,31148.542
2094.068977,1382.800344,31179.6366
2095.723349,1363.719219,31209.6475
2096.253167,1355.464257,31238.7117
2105.135051,1347.285841,31268.9231
2104.413495,1346.635124,31299.3512
2099.9861,1351.85427,31329.1221
2099.518592,1359.799427,31359.7414
2105.080838,1364.83218,31390.0172
2099.200831,1361.763668,31421.0473
2095.37489,1371.751902,31450.9193
2094.006139,1379.198881,31480.7782
1958.440959,1156.383556,31510.7224
1939.57879,1130.225512,31540.791
1930.577232,1151.315539,31571.3288
1930.220668,1154.92184,31601.6962
1939.770668,1153.82695,31631.8643
1934.300704,1160.150443,31662.054
1932.638628,1152.560983,31691.7905
1936.182245,1138.579712,31722.2385
1929.161114,1128.377878,31752.4993
1932.848351,1132.439274,31782.9073
1950.671907,1128.787125,31813.0491
1950.813299,1126.759205,31843.5032
1942.159223,1101.667506,31872.738
1938.083724,1099.505575,31903.5929
1964.247404,1044.249303,31933.5892
2127.305759,793.5367967,31964.0969
2127.879882,779.8886547,31993.9659
2120.567773,740.9313617,32024.5063
2122.900936,728.6022682,32054.5842
2126.4905,741.4441766,32086.1241
2107.707575,815.8882865,32114.0973
1703.029587,1266.072482,32234.5405
2060.976303,879.2697986,32266.2791
2056.050477,868.9713477,32295.9476
2047.841284,865.1280805,32327.1263
2047.300371,855.0948639,32357.6246
2043.464449,848.5976174,32387.8892
2045.659392,862.8218721,32417.5633
